time,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,outage,peak_bi
0,1729.8,1687.4,1616.8,1605.8,1613.5,1722.8,1784.2,24.86,0.23,-0.16,22.68,1.55,-0.32,22.16,1.71,-0.25,24.67,1.82,0.15,23.79,1.01,0.45,21.86,0.91,0.23,24.93,23.91,23.62,26.64,25.25,23,54051,0
1,1654.6,1614.6,1579.7,1512.2,1523.8,1657.1,1708,22.96,0.93,-0.08,20.99,1.78,-0.14,20.8,1.79,-0.15,22.01,1.9,0.19,21.95,0.93,0.47,20.7,0.96,0.26,23.81,22.63,22.44,24.1,23.35,21.92,54051,0
2,1604.3,1564.9,1571.2,1440.1,1463.8,1584.6,1656,21.99,1.12,0.14,20.55,1.73,-0.08,19.81,1.96,-0.06,20.9,1.81,0.25,20.98,0.98,0.46,19.77,0.92,0.33,23.25,22.2,21.71,22.96,22.42,21.02,54051,0
3,1583.5,1540.3,1571.8,1392.4,1430.4,1549.9,1622.9,21.66,1.12,0.14,20.34,1.8,0.02,19.04,1.92,0.02,20.23,1.74,0.22,20.26,1.18,0.48,19.18,0.93,0.35,22.92,22.16,20.98,22.19,21.92,20.46,54051,0
4,1604,1557.6,1599.9,1361.8,1423.8,1581,1648,21.73,1.39,0.14,20.29,1.91,0,18.92,1.9,0.02,19.77,1.96,0.21,20.87,1.31,0.43,19.96,1.11,0.25,23.26,22.2,20.84,21.94,22.61,21.32,54051,0
5,1722,1657.5,1709,1363.7,1450,1688,1755.5,25.18,1.18,-0.24,21.54,1.87,-0.03,19.31,1.97,-0.01,20.2,1.99,0.01,23.19,1.55,0.19,22.29,1.35,-0.06,26.12,23.38,21.27,22.2,24.93,23.58,54051,0
6,1940.6,1843,1916.2,1398.5,1515.2,1897.8,1966.2,31.79,1.7,-0.47,29.55,1.78,-0.21,20.16,2.04,-0.1,20.65,2.39,0.05,29.58,2.41,0.24,27.19,1.53,-0.3,33.02,31.12,22.1,23.09,32.23,28.42,54051,0
7,2095.8,1971.4,2068.9,1445.1,1597.5,2033.8,2112.8,33.79,1.32,-0.23,29.14,1.49,-0.46,21.07,2.02,-0.17,22.03,2.34,0,29.21,2.13,0.1,29.25,1.41,-0.02,34.88,30.17,22.92,24.37,31.44,30.64,54051,0
8,2129.5,1987.7,2102.8,1495.9,1670.4,2072.1,2131.8,34.96,1.34,-0.07,29.71,1.23,-0.55,22.47,1.86,-0.12,23.42,2.23,0.15,29.33,2.21,0.12,29.16,1.34,0.04,36.23,30.39,24.21,25.8,31.66,30.54,54051,0
9,2164.5,2049.3,2148.9,1587.7,1763.8,2105.5,2164.2,36.82,1.4,-0.38,35.69,0.99,-0.73,24.58,2.1,-0.17,27.4,2.77,0.22,31.66,2.11,0.15,31.39,1.22,-0.03,37.84,35.95,26.51,30.39,33.92,32.58,54051,0
10,2217.4,2112.1,2192,1651,1865.7,2140.4,2186.1,40.79,1.52,-0.46,40.94,0.54,-0.88,28.57,1.9,-0.22,32.08,2.61,-0.1,37.21,2.21,-0.13,33.33,1.4,0.08,41.85,40.6,30.25,34.59,39.29,34.81,54051,0
11,2243,2148.9,2216.2,1684,1946.9,2150.3,2175.3,43.16,-0.28,-0.41,41.83,0.47,-0.8,32.22,1.37,-0.4,36.93,1.56,-0.14,39.85,3.25,-0.25,36.48,1.3,0.16,42.47,41.5,33.19,38.35,42.85,37.94,54051,0
12,2265,2189.3,2231.9,1718.5,2011.3,2175.6,2167.2,45.67,-1.57,-0.3,42.36,0.45,-1.19,34.86,0.57,-0.55,41.31,1.77,-0.39,41.71,4.02,-0.37,40.49,1.52,-0.18,43.8,41.62,34.88,42.69,45.36,41.83,54051,0
13,2245.2,2228.4,2230,1728.7,2062.5,2207.1,2173.7,48.91,-2.8,-0.47,43.39,-0.22,-1.17,39.66,0.83,-0.88,42.99,2.3,-0.63,43.98,3.34,-0.45,42.35,2.27,-0.01,45.64,42,39.61,44.66,46.87,44.61,54051,0
14,2199,2244.9,2221.4,1725.4,2099.1,2199,2170.3,53.66,-2.4,-0.84,45.9,1.45,-1.36,41.24,0.86,-1.05,47.34,2.18,-0.77,48.63,5.13,-0.8,44.47,3.38,-0.06,50.42,45.99,41.05,48.75,52.96,47.79,54051,0
15,2132,2225.9,2197.1,1736.9,2132.3,2176.4,2146.4,55.35,-3.51,-1.09,48.7,0.26,-1.74,43.77,0.17,-1.18,52.4,2.26,-1.02,50.52,5.23,-0.93,45.96,2.7,-0.01,50.75,47.22,42.76,53.64,54.82,48.65,54051,0
16,2092.6,2221.1,2191.9,1763.9,2150.1,2162.4,2134.3,57.95,-2.8,-1.4,53.12,0.33,-1.97,47.62,0.1,-1.23,55.18,0.65,-1.09,51.95,7.28,-0.94,52.21,3.3,0.06,53.75,51.48,46.49,54.74,58.29,55.57,54051,0
17,2076.5,2207.3,2201.7,1795.4,2123.2,2122,2126.8,52.25,-2.46,-1.34,51.18,-0.32,-1.93,46.87,-0.1,-1.2,52.27,2.57,-1.11,48.01,5.07,-0.88,47.78,2.91,0.11,48.45,48.93,45.57,53.73,52.2,50.8,54051,0
18,2066.2,2196.5,2197.5,1820.1,2083.2,2080.3,2116.9,49.52,-2.37,-1.3,47.96,-1.06,-1.83,46.41,-0.47,-1.14,45.62,0.7,-0.65,41.79,3.16,-0.8,44.59,1.91,0.07,45.85,45.07,44.8,45.67,44.15,46.57,54051,1
19,2097.4,2231.3,2234.7,1885.9,2093.6,2088.5,2154.1,48.4,-0.39,-1.59,56.07,-1.84,-2.24,54.9,-0.39,-1.77,49.29,0.75,-0.91,42.85,3.37,-0.98,52.39,2.06,-0.21,46.42,51.99,52.74,49.13,45.24,54.24,54051,0
20,2064.8,2207.8,2201.9,1880.3,2063.2,2064.8,2154.7,40.52,0.97,-0.85,44.48,0.21,-1.6,46.34,0.22,-0.9,41.84,1.73,-0.37,40.51,3.64,-0.46,41.38,2.29,0.04,40.64,43.09,45.66,43.2,43.69,43.71,54051,0
21,1981.1,2102,2076.5,1833.6,2000.3,1988.7,2067,34.82,1.03,-0.59,37.26,0.93,-1.09,39.22,0.93,-0.3,34.98,1.73,-0.29,32.15,2.09,-0.26,34.16,1.31,0.3,35.26,37.1,39.85,36.42,33.98,35.77,54051,0
22,1853,1953.5,1921.4,1760.7,1865.9,1866.6,1908.4,27.6,1.26,-0.29,29.6,1.13,-0.64,28.78,1.06,-0.25,28.11,1.48,0.07,26.46,2.1,-0.03,27.42,1.11,0.22,28.57,30.09,29.59,29.66,28.53,28.75,54051,0
23,1732.9,1827.3,1780,1691.4,1718.9,1734,1788.4,23.3,0.83,-0.18,25.58,0.79,-0.44,24.08,1.65,-0.3,24.48,2.15,-0.04,24.24,1.95,-0.12,23.94,0.95,0.05,23.95,25.93,25.43,26.59,26.07,24.94,54051,0
0,1640,1729.8,1687.4,1616.8,1605.8,1613.5,1722.8,22.62,1.05,-0.29,24.86,0.23,-0.16,22.68,1.55,-0.32,22.16,1.71,-0.25,24.67,1.82,0.15,23.79,1.01,0.45,23.38,24.93,23.91,23.62,26.64,25.25,54408,0
1,1572,1654.6,1614.6,1579.7,1512.2,1523.8,1657.1,22.01,1.23,-0.16,22.96,0.93,-0.08,20.99,1.78,-0.14,20.8,1.79,-0.15,22.01,1.9,0.19,21.95,0.93,0.47,23.08,23.81,22.63,22.44,24.1,23.35,54408,0
2,1530.8,1604.3,1564.9,1571.2,1440.1,1463.8,1584.6,20.96,1.3,-0.02,21.99,1.12,0.14,20.55,1.73,-0.08,19.81,1.96,-0.06,20.9,1.81,0.25,20.98,0.98,0.46,22.24,23.25,22.2,21.71,22.96,22.42,54408,0
3,1511.6,1583.5,1540.3,1571.8,1392.4,1430.4,1549.9,20.69,1.32,0.01,21.66,1.12,0.14,20.34,1.8,0.02,19.04,1.92,0.02,20.23,1.74,0.22,20.26,1.18,0.48,22.02,22.92,22.16,20.98,22.19,21.92,54408,0
4,1530.6,1604,1557.6,1599.9,1361.8,1423.8,1581,20.76,1.44,-0.01,21.73,1.39,0.14,20.29,1.91,0,18.92,1.9,0.02,19.77,1.96,0.21,20.87,1.31,0.43,22.19,23.26,22.2,20.84,21.94,22.61,54408,0
5,1633.9,1722,1657.5,1709,1363.7,1450,1688,22.45,1.45,-0.24,25.18,1.18,-0.24,21.54,1.87,-0.03,19.31,1.97,-0.01,20.2,1.99,0.01,23.19,1.55,0.19,23.66,26.12,23.38,21.27,22.2,24.93,54408,0
6,1825.4,1940.6,1843,1916.2,1398.5,1515.2,1897.8,30.55,1.9,-0.79,31.79,1.7,-0.47,29.55,1.78,-0.21,20.16,2.04,-0.1,20.65,2.39,0.05,29.58,2.41,0.24,31.66,33.02,31.12,22.1,23.09,32.23,54408,0
7,1961.7,2095.8,1971.4,2068.9,1445.1,1597.5,2033.8,29.74,1.34,-0.57,33.79,1.32,-0.23,29.14,1.49,-0.46,21.07,2.02,-0.17,22.03,2.34,0,29.21,2.13,0.1,30.51,34.88,30.17,22.92,24.37,31.44,54408,0
8,1972.9,2129.5,1987.7,2102.8,1495.9,1670.4,2072.1,29.32,1.53,-0.69,34.96,1.34,-0.07,29.71,1.23,-0.55,22.47,1.86,-0.12,23.42,2.23,0.15,29.33,2.21,0.12,30.16,36.23,30.39,24.21,25.8,31.66,54408,0
9,2000,2164.5,2049.3,2148.9,1587.7,1763.8,2105.5,30.72,1.45,-0.93,36.82,1.4,-0.38,35.69,0.99,-0.73,24.58,2.1,-0.17,27.4,2.77,0.22,31.66,2.11,0.15,31.24,37.84,35.95,26.51,30.39,33.92,54408,0
10,2017,2217.4,2112.1,2192,1651,1865.7,2140.4,33.62,1.36,-1.06,40.79,1.52,-0.46,40.94,0.54,-0.88,28.57,1.9,-0.22,32.08,2.61,-0.1,37.21,2.21,-0.13,33.92,41.85,40.6,30.25,34.59,39.29,54408,0
11,2019.6,2243,2148.9,2216.2,1684,1946.9,2150.3,34.59,0.71,-1,43.16,-0.28,-0.41,41.83,0.47,-0.8,32.22,1.37,-0.4,36.93,1.56,-0.14,39.85,3.25,-0.25,34.3,42.47,41.5,33.19,38.35,42.85,54408,0
12,2030.5,2265,2189.3,2231.9,1718.5,2011.3,2175.6,35.18,0.16,-1.12,45.67,-1.57,-0.3,42.36,0.45,-1.19,34.86,0.57,-0.55,41.31,1.77,-0.39,41.71,4.02,-0.37,34.22,43.8,41.62,34.88,42.69,45.36,54408,0
13,2029.5,2245.2,2228.4,2230,1728.7,2062.5,2207.1,37.26,0.4,-1.21,48.91,-2.8,-0.47,43.39,-0.22,-1.17,39.66,0.83,-0.88,42.99,2.3,-0.63,43.98,3.34,-0.45,36.45,45.64,42,39.61,44.66,46.87,54408,0
14,2013.9,2199,2244.9,2221.4,1725.4,2099.1,2199,38.92,0.62,-1.35,53.66,-2.4,-0.84,45.9,1.45,-1.36,41.24,0.86,-1.05,47.34,2.18,-0.77,48.63,5.13,-0.8,38.19,50.42,45.99,41.05,48.75,52.96,54408,0
15,1976.8,2132,2225.9,2197.1,1736.9,2132.3,2176.4,39.03,0.34,-1.54,55.35,-3.51,-1.09,48.7,0.26,-1.74,43.77,0.17,-1.18,52.4,2.26,-1.02,50.52,5.23,-0.93,37.83,50.75,47.22,42.76,53.64,54.82,54408,0
16,1961.9,2092.6,2221.1,2191.9,1763.9,2150.1,2162.4,40.29,0.44,-1.56,57.95,-2.8,-1.4,53.12,0.33,-1.97,47.62,0.1,-1.23,55.18,0.65,-1.09,51.95,7.28,-0.94,39.17,53.75,51.48,46.49,54.74,58.29,54408,0
17,1954,2076.5,2207.3,2201.7,1795.4,2123.2,2122,38.78,0.3,-1.5,52.25,-2.46,-1.34,51.18,-0.32,-1.93,46.87,-0.1,-1.2,52.27,2.57,-1.11,48.01,5.07,-0.88,37.58,48.45,48.93,45.57,53.73,52.2,54408,0
18,1970.4,2066.2,2196.5,2197.5,1820.1,2083.2,2080.3,39.25,-0.44,-1.53,49.52,-2.37,-1.3,47.96,-1.06,-1.83,46.41,-0.47,-1.14,45.62,0.7,-0.65,41.79,3.16,-0.8,37.28,45.85,45.07,44.8,45.67,44.15,54408,1
19,2031.8,2097.4,2231.3,2234.7,1885.9,2093.6,2088.5,42.96,-1.56,-1.34,48.4,-0.39,-1.59,56.07,-1.84,-2.24,54.9,-0.39,-1.77,49.29,0.75,-0.91,42.85,3.37,-0.98,40.06,46.42,51.99,52.74,49.13,45.24,54408,0
20,2025.1,2064.8,2207.8,2201.9,1880.3,2063.2,2064.8,36.04,0.4,-1.03,40.52,0.97,-0.85,44.48,0.21,-1.6,46.34,0.22,-0.9,41.84,1.73,-0.37,40.51,3.64,-0.46,35.41,40.64,43.09,45.66,43.2,43.69,54408,0
21,1946.6,1981.1,2102,2076.5,1833.6,2000.3,1988.7,30.13,0.97,-0.87,34.82,1.03,-0.59,37.26,0.93,-1.09,39.22,0.93,-0.3,34.98,1.73,-0.29,32.15,2.09,-0.26,30.23,35.26,37.1,39.85,36.42,33.98,54408,0
22,1827.9,1853,1953.5,1921.4,1760.7,1865.9,1866.6,24.32,0.92,-0.22,27.6,1.26,-0.29,29.6,1.13,-0.64,28.78,1.06,-0.25,28.11,1.48,0.07,26.46,2.1,-0.03,25.02,28.57,30.09,29.59,29.66,28.53,54408,0
23,1712.4,1732.9,1827.3,1780,1691.4,1718.9,1734,22.63,0.97,-0.23,23.3,0.83,-0.18,25.58,0.79,-0.44,24.08,1.65,-0.3,24.48,2.15,-0.04,24.24,1.95,-0.12,23.37,23.95,25.93,25.43,26.59,26.07,54408,0
0,1629.6,1640,1729.8,1687.4,1616.8,1605.8,1613.5,21.67,0.74,-0.17,22.62,1.05,-0.29,24.86,0.23,-0.16,22.68,1.55,-0.32,22.16,1.71,-0.25,24.67,1.82,0.15,22.24,23.38,24.93,23.91,23.62,26.64,56837,0
1,1561,1572,1654.6,1614.6,1579.7,1512.2,1523.8,21.03,0.9,-0.03,22.01,1.23,-0.16,22.96,0.93,-0.08,20.99,1.78,-0.14,20.8,1.79,-0.15,22.01,1.9,0.19,21.9,23.08,23.81,22.63,22.44,24.1,56837,0
2,1517.6,1530.8,1604.3,1564.9,1571.2,1440.1,1463.8,20.7,0.92,0.15,20.96,1.3,-0.02,21.99,1.12,0.14,20.55,1.73,-0.08,19.81,1.96,-0.06,20.9,1.81,0.25,21.77,22.24,23.25,22.2,21.71,22.96,56837,0
3,1504.5,1511.6,1583.5,1540.3,1571.8,1392.4,1430.4,20.51,0.9,0.22,20.69,1.32,0.01,21.66,1.12,0.14,20.34,1.8,0.02,19.04,1.92,0.02,20.23,1.74,0.22,21.63,22.02,22.92,22.16,20.98,22.19,56837,0
4,1525.9,1530.6,1604,1557.6,1599.9,1361.8,1423.8,20.57,1.06,0.23,20.76,1.44,-0.01,21.73,1.39,0.14,20.29,1.91,0,18.92,1.9,0.02,19.77,1.96,0.21,21.86,22.19,23.26,22.2,20.84,21.94,56837,0
5,1620.5,1633.9,1722,1657.5,1709,1363.7,1450,21.93,1.12,-0.27,22.45,1.45,-0.24,25.18,1.18,-0.24,21.54,1.87,-0.03,19.31,1.97,-0.01,20.2,1.99,0.01,22.78,23.66,26.12,23.38,21.27,22.2,56837,0
6,1810.8,1825.4,1940.6,1843,1916.2,1398.5,1515.2,28.35,0.94,-0.66,30.55,1.9,-0.79,31.79,1.7,-0.47,29.55,1.78,-0.21,20.16,2.04,-0.1,20.65,2.39,0.05,28.63,31.66,33.02,31.12,22.1,23.09,56837,0
7,1950.7,1961.7,2095.8,1971.4,2068.9,1445.1,1597.5,28.07,0.97,-0.47,29.74,1.34,-0.57,33.79,1.32,-0.23,29.14,1.49,-0.46,21.07,2.02,-0.17,22.03,2.34,0,28.57,30.51,34.88,30.17,22.92,24.37,56837,0
8,1977,1972.9,2129.5,1987.7,2102.8,1495.9,1670.4,27.17,0.85,-0.34,29.32,1.53,-0.69,34.96,1.34,-0.07,29.71,1.23,-0.55,22.47,1.86,-0.12,23.42,2.23,0.15,27.68,30.16,36.23,30.39,24.21,25.8,56837,0
9,2010.7,2000,2164.5,2049.3,2148.9,1587.7,1763.8,29.07,0.93,-0.3,30.72,1.45,-0.93,36.82,1.4,-0.38,35.69,0.99,-0.73,24.58,2.1,-0.17,27.4,2.77,0.22,29.7,31.24,37.84,35.95,26.51,30.39,56837,0
10,2045.5,2017,2217.4,2112.1,2192,1651,1865.7,30.34,1.05,-0.32,33.62,1.36,-1.06,40.79,1.52,-0.46,40.94,0.54,-0.88,28.57,1.9,-0.22,32.08,2.61,-0.1,31.07,33.92,41.85,40.6,30.25,34.59,56837,0
11,2048.6,2019.6,2243,2148.9,2216.2,1684,1946.9,30.5,1.07,-0.27,34.59,0.71,-1,43.16,-0.28,-0.41,41.83,0.47,-0.8,32.22,1.37,-0.4,36.93,1.56,-0.14,31.3,34.3,42.47,41.5,33.19,38.35,56837,0
12,2067.2,2030.5,2265,2189.3,2231.9,1718.5,2011.3,31.13,1.24,-0.29,35.18,0.16,-1.12,45.67,-1.57,-0.3,42.36,0.45,-1.19,34.86,0.57,-0.55,41.31,1.77,-0.39,32.08,34.22,43.8,41.62,34.88,42.69,56837,0
13,2100,2029.5,2245.2,2228.4,2230,1728.7,2062.5,31.32,1.67,-0.3,37.26,0.4,-1.21,48.91,-2.8,-0.47,43.39,-0.22,-1.17,39.66,0.83,-0.88,42.99,2.3,-0.63,32.69,36.45,45.64,42,39.61,44.66,56837,0
14,2108.6,2013.9,2199,2244.9,2221.4,1725.4,2099.1,31.48,1.91,-0.21,38.92,0.62,-1.35,53.66,-2.4,-0.84,45.9,1.45,-1.36,41.24,0.86,-1.05,47.34,2.18,-0.77,33.18,38.19,50.42,45.99,41.05,48.75,56837,0
15,2103.5,1976.8,2132,2225.9,2197.1,1736.9,2132.3,30.03,1.36,-0.22,39.03,0.34,-1.54,55.35,-3.51,-1.09,48.7,0.26,-1.74,43.77,0.17,-1.18,52.4,2.26,-1.02,31.17,37.83,50.75,47.22,42.76,53.64,56837,0
16,2109.4,1961.9,2092.6,2221.1,2191.9,1763.9,2150.1,29.99,1.1,-0.19,40.29,0.44,-1.56,57.95,-2.8,-1.4,53.12,0.33,-1.97,47.62,0.1,-1.23,55.18,0.65,-1.09,30.9,39.17,53.75,51.48,46.49,54.74,56837,0
17,2083.6,1954,2076.5,2207.3,2201.7,1795.4,2123.2,30.14,0.93,-0.26,38.78,0.3,-1.5,52.25,-2.46,-1.34,51.18,-0.32,-1.93,46.87,-0.1,-1.2,52.27,2.57,-1.11,30.81,37.58,48.45,48.93,45.57,53.73,56837,0
18,2020,1970.4,2066.2,2196.5,2197.5,1820.1,2083.2,32.9,0.45,-0.49,39.25,-0.44,-1.53,49.52,-2.37,-1.3,47.96,-1.06,-1.83,46.41,-0.47,-1.14,45.62,0.7,-0.65,32.86,37.28,45.85,45.07,44.8,45.67,56837,1
19,2012.3,2031.8,2097.4,2231.3,2234.7,1885.9,2093.6,37.54,-0.12,-0.65,42.96,-1.56,-1.34,48.4,-0.39,-1.59,56.07,-1.84,-2.24,54.9,-0.39,-1.77,49.29,0.75,-0.91,36.77,40.06,46.42,51.99,52.74,49.13,56837,0
20,1976.4,2025.1,2064.8,2207.8,2201.9,1880.3,2063.2,31.18,0.47,-0.23,36.04,0.4,-1.03,40.52,0.97,-0.85,44.48,0.21,-1.6,46.34,0.22,-0.9,41.84,1.73,-0.37,31.42,35.41,40.64,43.09,45.66,43.2,56837,0
21,1893.4,1946.6,1981.1,2102,2076.5,1833.6,2000.3,27.17,0.71,-0.27,30.13,0.97,-0.87,34.82,1.03,-0.59,37.26,0.93,-1.09,39.22,0.93,-0.3,34.98,1.73,-0.29,27.61,30.23,35.26,37.1,39.85,36.42,56837,0
22,1771.6,1827.9,1853,1953.5,1921.4,1760.7,1865.9,22.78,1.11,-0.27,24.32,0.92,-0.22,27.6,1.26,-0.29,29.6,1.13,-0.64,28.78,1.06,-0.25,28.11,1.48,0.07,23.62,25.02,28.57,30.09,29.59,29.66,56837,0
23,1640,1712.4,1732.9,1827.3,1780,1691.4,1718.9,21.19,0.84,-0.03,22.63,0.97,-0.23,23.3,0.83,-0.18,25.58,0.79,-0.44,24.08,1.65,-0.3,24.48,2.15,-0.04,22,23.37,23.95,25.93,25.43,26.59,56837,0
0,1549.1,1629.6,1640,1729.8,1687.4,1616.8,1605.8,21.75,0.67,0.2,21.67,0.74,-0.17,22.62,1.05,-0.29,24.86,0.23,-0.16,22.68,1.55,-0.32,22.16,1.71,-0.25,22.62,22.24,23.38,24.93,23.91,23.62,55778,0
1,1481.1,1561,1572,1654.6,1614.6,1579.7,1512.2,20.66,0.91,0.3,21.03,0.9,-0.03,22.01,1.23,-0.16,22.96,0.93,-0.08,20.99,1.78,-0.14,20.8,1.79,-0.15,21.87,21.9,23.08,23.81,22.63,22.44,55778,0
2,1447.3,1517.6,1530.8,1604.3,1564.9,1571.2,1440.1,20.29,1.09,0.37,20.7,0.92,0.15,20.96,1.3,-0.02,21.99,1.12,0.14,20.55,1.73,-0.08,19.81,1.96,-0.06,21.75,21.77,22.24,23.25,22.2,21.71,55778,0
3,1430.6,1504.5,1511.6,1583.5,1540.3,1571.8,1392.4,19.99,1.26,0.3,20.51,0.9,0.22,20.69,1.32,0.01,21.66,1.12,0.14,20.34,1.8,0.02,19.04,1.92,0.02,21.55,21.63,22.02,22.92,22.16,20.98,55778,0
4,1438.8,1525.9,1530.6,1604,1557.6,1599.9,1361.8,20.29,1.21,0.31,20.57,1.06,0.23,20.76,1.44,-0.01,21.73,1.39,0.14,20.29,1.91,0,18.92,1.9,0.02,21.81,21.86,22.19,23.26,22.2,20.84,55778,0
5,1469,1620.5,1633.9,1722,1657.5,1709,1363.7,21.85,1.22,-0.12,21.93,1.12,-0.27,22.45,1.45,-0.24,25.18,1.18,-0.24,21.54,1.87,-0.03,19.31,1.97,-0.01,22.95,22.78,23.66,26.12,23.38,21.27,55778,0
6,1538.9,1810.8,1825.4,1940.6,1843,1916.2,1398.5,29.6,1.31,-0.38,28.35,0.94,-0.66,30.55,1.9,-0.79,31.79,1.7,-0.47,29.55,1.78,-0.21,20.16,2.04,-0.1,30.53,28.63,31.66,33.02,31.12,22.1,55778,0
7,1619.9,1950.7,1961.7,2095.8,1971.4,2068.9,1445.1,29.91,1.22,-0.11,28.07,0.97,-0.47,29.74,1.34,-0.57,33.79,1.32,-0.23,29.14,1.49,-0.46,21.07,2.02,-0.17,31.02,28.57,30.51,34.88,30.17,22.92,55778,0
8,1685,1977,1972.9,2129.5,1987.7,2102.8,1495.9,27.96,1.45,-0.04,27.17,0.85,-0.34,29.32,1.53,-0.69,34.96,1.34,-0.07,29.71,1.23,-0.55,22.47,1.86,-0.12,29.37,27.68,30.16,36.23,30.39,24.21,55778,0
9,1762.9,2010.7,2000,2164.5,2049.3,2148.9,1587.7,30.09,1.64,-0.02,29.07,0.93,-0.3,30.72,1.45,-0.93,36.82,1.4,-0.38,35.69,0.99,-0.73,24.58,2.1,-0.17,31.71,29.7,31.24,37.84,35.95,26.51,55778,0
10,1821.9,2045.5,2017,2217.4,2112.1,2192,1651,30.22,1.76,0.02,30.34,1.05,-0.32,33.62,1.36,-1.06,40.79,1.52,-0.46,40.94,0.54,-0.88,28.57,1.9,-0.22,32,31.07,33.92,41.85,40.6,30.25,55778,0
11,1861.2,2048.6,2019.6,2243,2148.9,2216.2,1684,30.64,1.74,0.11,30.5,1.07,-0.27,34.59,0.71,-1,43.16,-0.28,-0.41,41.83,0.47,-0.8,32.22,1.37,-0.4,32.49,31.3,34.3,42.47,41.5,33.19,55778,0
12,1893.7,2067.2,2030.5,2265,2189.3,2231.9,1718.5,30.93,1.99,0.1,31.13,1.24,-0.29,35.18,0.16,-1.12,45.67,-1.57,-0.3,42.36,0.45,-1.19,34.86,0.57,-0.55,33.02,32.08,34.22,43.8,41.62,34.88,55778,0
13,1915.1,2100,2029.5,2245.2,2228.4,2230,1728.7,31.61,2.07,0.15,31.32,1.67,-0.3,37.26,0.4,-1.21,48.91,-2.8,-0.47,43.39,-0.22,-1.17,39.66,0.83,-0.88,33.83,32.69,36.45,45.64,42,39.61,55778,0
14,1945.3,2108.6,2013.9,2199,2244.9,2221.4,1725.4,31.32,2.82,0.2,31.48,1.91,-0.21,38.92,0.62,-1.35,53.66,-2.4,-0.84,45.9,1.45,-1.36,41.24,0.86,-1.05,34.34,33.18,38.19,50.42,45.99,41.05,55778,0
15,1968.8,2103.5,1976.8,2132,2225.9,2197.1,1736.9,31.93,2.4,0.18,30.03,1.36,-0.22,39.03,0.34,-1.54,55.35,-3.51,-1.09,48.7,0.26,-1.74,43.77,0.17,-1.18,34.51,31.17,37.83,50.75,47.22,42.76,55778,0
16,2010.3,2109.4,1961.9,2092.6,2221.1,2191.9,1763.9,31.3,1.83,0.14,29.99,1.1,-0.19,40.29,0.44,-1.56,57.95,-2.8,-1.4,53.12,0.33,-1.97,47.62,0.1,-1.23,33.27,30.9,39.17,53.75,51.48,46.49,55778,0
17,2020.7,2083.6,1954,2076.5,2207.3,2201.7,1795.4,30.86,1.53,0.11,30.14,0.93,-0.26,38.78,0.3,-1.5,52.25,-2.46,-1.34,51.18,-0.32,-1.93,46.87,-0.1,-1.2,32.5,30.81,37.58,48.45,48.93,45.57,55778,0
18,1974.3,2020,1970.4,2066.2,2196.5,2197.5,1820.1,31.79,0.7,-0.03,32.9,0.45,-0.49,39.25,-0.44,-1.53,49.52,-2.37,-1.3,47.96,-1.06,-1.83,46.41,-0.47,-1.14,32.46,32.86,37.28,45.85,45.07,44.8,55778,1
19,1981.4,2012.3,2031.8,2097.4,2231.3,2234.7,1885.9,36.67,0.33,-0.28,37.54,-0.12,-0.65,42.96,-1.56,-1.34,48.4,-0.39,-1.59,56.07,-1.84,-2.24,54.9,-0.39,-1.77,36.72,36.77,40.06,46.42,51.99,52.74,55778,0
20,1945,1976.4,2025.1,2064.8,2207.8,2201.9,1880.3,29.74,0.85,0.16,31.18,0.47,-0.23,36.04,0.4,-1.03,40.52,0.97,-0.85,44.48,0.21,-1.6,46.34,0.22,-0.9,30.75,31.42,35.41,40.64,43.09,45.66,55778,0
21,1878.4,1893.4,1946.6,1981.1,2102,2076.5,1833.6,26.32,0.78,0.08,27.17,0.71,-0.27,30.13,0.97,-0.87,34.82,1.03,-0.59,37.26,0.93,-1.09,39.22,0.93,-0.3,27.18,27.61,30.23,35.26,37.1,39.85,55778,0
22,1785.8,1771.6,1827.9,1853,1953.5,1921.4,1760.7,23.15,0.84,0.07,22.78,1.11,-0.27,24.32,0.92,-0.22,27.6,1.26,-0.29,29.6,1.13,-0.64,28.78,1.06,-0.25,24.06,23.62,25.02,28.57,30.09,29.59,55778,0
23,1677.4,1640,1712.4,1732.9,1827.3,1780,1691.4,21.35,0.87,0.33,21.19,0.84,-0.03,22.63,0.97,-0.23,23.3,0.83,-0.18,25.58,0.79,-0.44,24.08,1.65,-0.3,22.55,22,23.37,23.95,25.93,25.43,55778,0
0,1580.9,1549.1,1629.6,1640,1729.8,1687.4,1616.8,20.43,1.42,0.52,21.75,0.67,0.2,21.67,0.74,-0.17,22.62,1.05,-0.29,24.86,0.23,-0.16,22.68,1.55,-0.32,22.37,22.62,22.24,23.38,24.93,23.91,55704,0
