time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
0,34623.9,35687.7,367.7,1036.3,33976,207.1,37.1,842.7,7.4,0,1836,2122.2,2073.1,2023,1937.7,1882,1853.8,2082.3,26.11,-0.12,0.36,23.74,0,0.56,22.6,0,0.35,22.97,0,0.01,22.4,-0.04,-0.38,22.92,-0.11,0.32,26.35,24.3,22.95,22.98,21.98,23.13,15424
1,32032,33298.4,401.3,727.7,34052,207.8,31.2,829.2,7.6,0,1875.3,1990.9,1963.5,1882.9,1787.3,1768.8,1723.1,1953.1,23.76,0,0.4,22.65,0,0.6,21.04,0,0.42,20.38,0.01,0.06,20.08,0.03,-0.07,20.37,0.03,0.38,24.16,23.25,21.46,20.45,20.04,20.78,15424
2,28614.9,32482.2,335.3,713.1,34084.9,209.5,32.5,826.7,7.6,0,1787.9,1899,1886.5,1766.1,1685.9,1685.2,1656.6,1850.9,21.65,0,0.38,20.32,0,0.6,19.24,0,0.45,19.22,0,0.18,19.25,0.04,0.07,19.33,0.06,0.48,22.03,20.92,19.69,19.4,19.36,19.87,15424
3,26126.6,32042,350.7,595.2,34110.7,215,34.2,813.2,7.6,0,1788,1849.6,1855.9,1676.7,1627.3,1636.7,1612.5,1787.5,20.2,0.01,0.42,19.51,0,0.64,18.65,0,0.41,18.61,0,0.22,18.58,0.05,0.12,18.76,0.06,0.41,20.63,20.15,19.06,18.83,18.75,19.23,15424
4,25588.9,31840.1,457.3,604.6,34109,219.3,34.6,818.4,7.6,0,1824.4,1845.8,1867.9,1631.7,1592.3,1629.8,1607.2,1764,20.16,0.05,0.47,18.72,0.02,0.65,18.07,0.04,0.4,18.48,0.01,0.13,18.42,0.15,0.12,18.68,0.07,0.4,20.68,19.39,18.51,18.62,18.69,19.15,15424
5,27018,32508.5,540.2,614.5,34103.1,219.8,34.6,825.2,7.6,0,1768.5,1914.5,1945,1622.2,1599.7,1696,1662.8,1806.6,21.84,0.04,0.57,18.45,0.02,0.64,18.03,0.02,0.36,19.4,0.01,0.05,19.34,0.16,0.03,19.51,0.07,0.5,22.45,19.11,18.41,19.46,19.53,20.08,15424
6,29974.3,33888.1,571.8,992.5,34067.1,219.8,37.1,823.6,9.2,0,1572,2019.3,2103.4,1627.8,1617.3,1786.5,1750.7,1892.5,24.06,0.04,0.63,17.89,0.02,0.67,17.75,0.13,0.22,21.9,0.01,-0.01,21.02,0.23,-0.07,20.98,0.07,0.42,24.73,18.58,18.1,21.9,21.18,21.47,15424
7,31520.3,36074.7,621.8,1159.5,34082.9,221.2,63.7,813.5,169.8,0,1521.4,2147.3,2243.6,1661.2,1699.8,1913.3,1874.5,2026.7,26.69,-0.14,0.49,19.09,0.02,0.58,19.16,0.04,0.18,24.23,0,-0.08,23.58,0.1,-0.05,23.21,-0.14,0.4,27.04,19.69,19.38,24.15,23.63,23.47,15424
8,33990.8,38389.5,622.2,1384.6,34109.3,220.9,112.2,787.5,456.7,0,924,2273.6,2390.3,1760.2,1862.3,2064.4,2009.2,2156.4,29.37,0.01,0.49,22.04,0.01,0.72,21.58,0.33,0.35,26.26,0.29,0.05,25.51,0.02,-0.12,25.9,-0.14,0.52,29.87,22.77,22.26,26.6,25.41,26.28,15424
9,35396.6,41605.2,773.1,1829.1,34139.7,222.5,117.2,766.5,611.3,0,393,2389.8,2546.9,1863.8,2073.9,2218.8,2138.2,2281.7,36.2,-0.03,0.52,25.69,0.02,0.83,27.4,0.54,0.51,28.24,0.66,0.32,26.67,0.19,0.01,28.24,-0.26,0.61,36.69,26.54,28.45,29.22,26.87,28.59,15424
10,36729.8,46405.5,867.4,2260.4,34105.1,221.5,115,767.6,683.6,0,380.2,2505.1,2707,2010.2,2281.2,2384,2244.8,2399.7,44.19,-0.63,0.74,28.6,0.27,1.04,30.92,1.53,0.68,34.23,1.59,0.61,31.11,0.51,0.07,32.11,1.07,0.56,44.3,29.91,33.13,36.43,31.69,33.74,15424
11,36724.1,49748.9,2597.2,2378.7,34127.3,237,90.3,757.3,720.4,0,652.2,2595.4,2847.7,2189,2445.7,2514.3,2348,2494.5,46.71,3.89,0.78,34.45,0.63,1.03,35.06,2.09,0.49,37.82,1.9,0.65,34.28,1.37,-0.08,36.99,2.2,0.62,51.38,36.11,37.64,40.37,35.57,39.81,15424
12,37617.7,52494,3542.3,2494.5,34136.9,228.4,110.2,773.2,696.8,0,788.1,2704.1,2964.9,2305.1,2568.8,2640.9,2453.2,2594,48.81,3.59,0.2,37.35,1.52,0.98,42.03,2.64,0.8,42.03,3.08,0.59,37.67,1.52,0.1,38.97,2.93,0.71,52.6,39.85,45.47,45.7,39.29,42.61,15424
13,38452.8,54390.6,4396.5,2542.7,34115.7,216.5,120.7,763.2,690,0,1064.9,2811.1,3050.5,2412.5,2664.1,2762.5,2568.4,2679,55.06,2.08,0.33,43,0.39,1.05,43.06,3.28,0.94,45.01,5.36,0.65,41.66,1.84,0.13,42.44,3.67,0.32,57.47,44.44,47.28,51.02,43.63,46.43,15424
14,37982.5,54479.8,5463.1,2533.5,34133.1,211.9,123.8,771.8,579.4,0,1286,2878.7,3036.8,2519.9,2737.4,2843.8,2631.1,2737.1,62.25,1.78,0.63,43.99,1.2,0.93,44.29,10.42,0.92,49.92,7.29,0.72,47.03,2.88,0.3,45.36,4.22,0.38,64.66,46.12,55.63,57.93,50.21,49.96,15424
15,37229.8,52393.3,5848.8,2543.9,34132.3,214.4,51.5,744.2,461.1,0,1239.2,2928.9,2972.4,2604,2799.4,2896.3,2692.1,2783,70.56,2.05,0.59,52.11,1.3,1.23,51.59,11.02,0.87,55.39,7.38,0.67,51.38,3.71,0.2,52.36,4.87,0.1,73.2,54.64,63.48,63.44,55.29,57.33,15424
16,36148,51465.9,5760,2599,34138.5,242.1,39,783.4,266.1,0,1474.1,2943.9,2976.3,2700.5,2854.5,2941.5,2734,2802.8,76.94,0.29,0.32,59.67,0.1,1.31,55.49,11.62,0.96,60.23,6.72,0.64,54.81,4.92,0.16,59.39,5.17,0.12,77.55,61.08,68.07,67.59,59.89,64.68,15424
17,36628.8,49617.3,5251.1,2521.4,34151.7,209.1,41.6,793.5,189.4,0,1777,2941.3,2971.9,2749.2,2872.1,2946.7,2753.8,2811,70.08,1.33,0.35,64.1,-0.65,1.46,64.58,5.25,1.28,63.17,8.23,0.54,56.11,5.12,0.05,53.05,4.91,0.04,71.76,64.91,71.11,71.94,61.28,58,15424
18,36963.7,48420.2,3436.4,2430.5,34168.3,205.8,100.2,784.6,101.9,0,2009.2,2880,2938.4,2694.3,2838.6,2909.8,2732.9,2770.6,52.85,2.27,0.48,50.8,0.03,1.1,49.81,2.13,1.07,51.64,5.14,0.72,47.98,3.46,0.25,44.19,3.51,-0.39,55.6,51.93,53.01,57.5,51.69,47.31,15424
19,36209.2,45293.8,2565.1,2341.4,34180.7,205.8,38.4,766.9,20.4,0,1826.6,2778.5,2841.4,2618,2727.1,2824.3,2648.8,2669,46.27,3.24,0.08,42.95,-0.42,0.87,42.02,1.02,0.86,42.62,2.8,0.6,41.55,2.74,0.21,36.65,2.86,0.02,49.59,43.4,43.9,46.02,44.5,39.53,15424
20,35963.3,42703,1370.9,2217.1,34207.3,205.7,33.4,767.2,7.5,0,1554.8,2637.9,2727.2,2519.4,2608,2689.6,2521.3,2530.2,39.92,1.96,0.15,39.27,-0.11,0.79,37.55,0.46,0.71,38.71,1.97,0.45,35.59,1.39,0.26,33.45,1.33,-0.06,42.03,39.95,38.72,41.13,37.24,34.72,15424
21,35695.4,41458.6,586.8,1999.4,34238.2,201,33.6,782.8,7.6,0,1607.5,2536,2646.2,2479.1,2542.3,2566.8,2429.5,2416.7,37.25,1.04,0.36,36.71,0.1,0.52,35.22,0.23,0.55,36.09,0.82,0.58,33.21,0.82,0.07,32.24,0.01,-0.04,38.65,37.33,36,37.49,34.1,32.21,15424
22,34327.8,36353.4,301.5,1964.8,34269.1,203.7,33,764.9,7.7,0,1791,2358.9,2502.1,2373.4,2399.7,2386.8,2270.9,2253.3,33.02,-0.04,0.35,31.28,0.03,0.62,30.49,0,0.76,29.96,0.72,0.47,26.95,0.42,0.16,26.46,0.05,-0.03,33.33,31.93,31.25,31.15,27.53,26.48,15424
23,30148.2,34390.8,336.5,1035.2,34290.7,206.5,34,760.3,7.8,0,1822.5,2139.9,2289.9,2215.8,2199.3,2153.2,2046.7,2036.2,28.52,0,0.13,27.6,0,0.54,26.33,0,0.56,26,0.05,0.3,24.57,0.05,0,23.95,0,-0.23,28.65,28.14,26.89,26.35,24.62,23.72,15424
0,26367.1,31355.1,308.3,797.2,34309.8,208.4,31.6,771.7,7.9,0,1931,1954.5,2122.2,2073.1,2023,1937.7,1882,1853.8,26.59,-0.95,-0.09,26.11,-0.12,0.36,23.74,0,0.56,22.6,0,0.35,22.97,0,0.01,22.4,-0.04,-0.38,25.55,26.35,24.3,22.95,22.98,21.98,17271
1,24044.2,30509.1,315.2,796.6,34338.9,208.5,37.7,766.9,8,0,1869.9,1818.1,1990.9,1963.5,1882.9,1787.3,1768.8,1723.1,23.74,-0.58,-0.03,23.76,0,0.4,22.65,0,0.6,21.04,0,0.42,20.38,0.01,0.06,20.08,0.03,-0.07,23.13,24.16,23.25,21.46,20.45,20.04,17271
2,21897.8,27644.1,321.1,677.3,34374.5,215.1,33.1,758.7,8,0,1628.4,1732.1,1899,1886.5,1766.1,1685.9,1685.2,1656.6,21.52,-0.27,0.16,21.65,0,0.38,20.32,0,0.6,19.24,0,0.45,19.22,0,0.18,19.25,0.04,0.07,21.41,22.03,20.92,19.69,19.4,19.36,17271
3,21031.6,26200.1,342.4,568.5,34376.9,215.8,32.7,762.9,8.1,0,1410.2,1667.3,1849.6,1855.9,1676.7,1627.3,1636.7,1612.5,20.27,-0.19,0.23,20.2,0.01,0.42,19.51,0,0.64,18.65,0,0.41,18.61,0,0.22,18.58,0.05,0.12,20.31,20.63,20.15,19.06,18.83,18.75,17271
4,20482.5,25809.9,343.6,547,34399,219.4,30.3,769,8,0,1477.8,1662.9,1845.8,1867.9,1631.7,1592.3,1629.8,1607.2,20.29,-0.17,0.22,20.16,0.05,0.47,18.72,0.02,0.65,18.07,0.04,0.4,18.48,0.01,0.13,18.42,0.15,0.12,20.34,20.68,19.39,18.51,18.62,18.69,17271
5,20644.3,27801.6,355.8,545.7,34410.7,227,36,779.2,8,0,1442.7,1733.4,1914.5,1945,1622.2,1599.7,1696,1662.8,21.78,-0.21,0.18,21.84,0.04,0.57,18.45,0.02,0.64,18.03,0.02,0.36,19.4,0.01,0.05,19.34,0.16,0.03,21.75,22.45,19.11,18.41,19.46,19.53,17271
6,22806.3,28972.2,409.1,549.5,34435.8,229.2,33.9,778.3,7.9,0,1325.8,1826.5,2019.3,2103.4,1627.8,1617.3,1786.5,1750.7,24.63,-0.69,0.07,24.06,0.04,0.63,17.89,0.02,0.67,17.75,0.13,0.22,21.9,0.01,-0.01,21.02,0.23,-0.07,24.01,24.73,18.58,18.1,21.9,21.18,17271
7,24447,30414.6,448.5,919.1,34442.3,231.7,57,780.7,148.8,0,1122.5,1949.7,2147.3,2243.6,1661.2,1699.8,1913.3,1874.5,26.48,-0.11,-0.05,26.69,-0.14,0.49,19.09,0.02,0.58,19.16,0.04,0.18,24.23,0,-0.08,23.58,0.1,-0.05,26.32,27.04,19.69,19.38,24.15,23.63,17271
8,26691.6,32130.7,618.2,1028.6,34445.2,228.3,81.4,776.4,334.6,0,689,2065.5,2273.6,2390.3,1760.2,1862.3,2064.4,2009.2,27.86,-0.03,-0.05,29.37,0.01,0.49,22.04,0.01,0.72,21.58,0.33,0.35,26.26,0.29,0.05,25.51,0.02,-0.12,27.78,29.87,22.77,22.26,26.6,25.41,17271
9,28624.8,34486.6,818.1,1064.4,34436.9,227.3,51.9,775.3,558.4,0,431.9,2202.9,2389.8,2546.9,1863.8,2073.9,2218.8,2138.2,32.52,-0.03,-0.02,36.2,-0.03,0.52,25.69,0.02,0.83,27.4,0.54,0.51,28.24,0.66,0.32,26.67,0.19,0.01,32.47,36.69,26.54,28.45,29.22,26.87,17271
10,31343.5,35384.1,876.2,1471.6,34436.4,259.8,127.8,775.4,792.5,0,495,2354.3,2505.1,2707,2010.2,2281.2,2384,2244.8,40.51,-0.04,-0.26,44.19,-0.63,0.74,28.6,0.27,1.04,30.92,1.53,0.68,34.23,1.59,0.61,31.11,0.51,0.07,40.21,44.3,29.91,33.13,36.43,31.69,17271
11,33333.2,37266.1,770.3,1928.2,34401.4,254.7,131.6,767.8,810.3,0,446.6,2474.7,2595.4,2847.7,2189,2445.7,2514.3,2348,40.79,-0.17,-0.14,46.71,3.89,0.78,34.45,0.63,1.03,35.06,2.09,0.49,37.82,1.9,0.65,34.28,1.37,-0.08,40.48,51.38,36.11,37.64,40.37,35.57,17271
12,33259.6,38861.6,2630.6,1927,34365.8,234.5,132,771.3,743.9,0,361.9,2580,2704.1,2964.9,2305.1,2568.8,2640.9,2453.2,45.6,-0.2,-0.31,48.81,3.59,0.2,37.35,1.52,0.98,42.03,2.64,0.8,42.03,3.08,0.59,37.67,1.52,0.1,45.09,52.6,39.85,45.47,45.7,39.29,17271
13,33997.2,40254.2,3963.9,1951.7,34325.3,236.5,127.3,772.1,735.3,0,299.6,2659.3,2811.1,3050.5,2412.5,2664.1,2762.5,2568.4,45.88,-0.27,-0.49,55.06,2.08,0.33,43,0.39,1.05,43.06,3.28,0.94,45.01,5.36,0.65,41.66,1.84,0.13,45.12,57.47,44.44,47.28,51.02,43.63,17271
14,33950.4,43582.5,4992,2020.3,34321.4,244.2,128.6,770.3,743.2,0,241.8,2710.6,2878.7,3036.8,2519.9,2737.4,2843.8,2631.1,47.07,3.9,-0.47,62.25,1.78,0.63,43.99,1.2,0.93,44.29,10.42,0.92,49.92,7.29,0.72,47.03,2.88,0.3,50.5,64.66,46.12,55.63,57.93,50.21,17271
15,34171.8,45951.4,5166.5,2168.4,34314.7,234.5,120.7,774.2,750.6,0,222.8,2736.6,2928.9,2972.4,2604,2799.4,2896.3,2692.1,48.65,4.13,-0.72,70.56,2.05,0.59,52.11,1.3,1.23,51.59,11.02,0.87,55.39,7.38,0.67,51.38,3.71,0.2,52.06,73.2,54.64,63.48,63.44,55.29,17271
16,34705.7,46799.9,5662.2,2129.3,34307.5,215.9,117.2,767.2,728.9,0,257.3,2762.9,2943.9,2976.3,2700.5,2854.5,2941.5,2734,48.95,4.44,-0.87,76.94,0.29,0.32,59.67,0.1,1.31,55.49,11.62,0.96,60.23,6.72,0.64,54.81,4.92,0.16,52.52,77.55,61.08,68.07,67.59,59.89,17271
17,35278,47432.7,5736.6,2135.1,34307.9,212.5,119.4,767.1,561.4,0,235.7,2776.8,2941.3,2971.9,2749.2,2872.1,2946.7,2753.8,46.39,4.2,-0.87,70.08,1.33,0.35,64.1,-0.65,1.46,64.58,5.25,1.28,63.17,8.23,0.54,56.11,5.12,0.05,49.72,71.76,64.91,71.11,71.94,61.28,17271
18,35298.8,46303,4831.5,2115.2,34309.6,209,104,787.4,322.6,0,295.1,2739,2880,2938.4,2694.3,2838.6,2909.8,2732.9,39.89,0.39,-0.49,52.85,2.27,0.48,50.8,0.03,1.1,49.81,2.13,1.07,51.64,5.14,0.72,47.98,3.46,0.25,39.79,55.6,51.93,53.01,57.5,51.69,17271
19,35113.9,44443.9,3721.3,2110.4,34323.6,207.6,63.4,801.3,153.2,0,303,2652.9,2778.5,2841.4,2618,2727.1,2824.3,2648.8,36.95,0.21,-0.18,46.27,3.24,0.08,42.95,-0.42,0.87,42.02,1.02,0.86,42.62,2.8,0.6,41.55,2.74,0.21,36.98,49.59,43.4,43.9,46.02,44.5,17271
20,34163.9,39797.3,2335.4,1942.9,34334.4,209.8,28.4,797.8,7.6,0,478,2530.8,2637.9,2727.2,2519.4,2608,2689.6,2521.3,33.33,-0.02,-0.25,39.92,1.96,0.15,39.27,-0.11,0.79,37.55,0.46,0.71,38.71,1.97,0.45,35.59,1.39,0.26,33.06,42.03,39.95,38.72,41.13,37.24,17271
21,34316,37845.2,1198.8,1672.1,34332,210.5,31,797.2,7.6,0,889.4,2443.6,2536,2646.2,2479.1,2542.3,2566.8,2429.5,30.96,-0.07,0.22,37.25,1.04,0.36,36.71,0.1,0.52,35.22,0.23,0.55,36.09,0.82,0.58,33.21,0.82,0.07,31.11,38.65,37.33,36,37.49,34.1,17271
22,32095.8,34455.1,360.3,891.1,34336,211.2,30.5,786.7,7.7,0,1288.5,2264.9,2358.9,2502.1,2373.4,2399.7,2386.8,2270.9,26.54,-0.01,0.03,33.02,-0.04,0.35,31.28,0.03,0.62,30.49,0,0.76,29.96,0.72,0.47,26.95,0.42,0.16,26.56,33.33,31.93,31.25,31.15,27.53,17271
23,29326.7,30864.7,361.9,744.3,34389.5,213,30.7,753.3,7.9,0,1369,2030.3,2139.9,2289.9,2215.8,2199.3,2153.2,2046.7,24.55,0,-0.33,28.52,0,0.13,27.6,0,0.54,26.33,0,0.56,26,0.05,0.3,24.57,0.05,0,24.22,28.65,28.14,26.89,26.35,24.62,17271
0,25501.1,28006.4,358.8,550,34381.9,213.6,28.1,750.6,8,0,1409.1,1826.2,1954.5,2122.2,2073.1,2023,1937.7,1882,22.66,0,-0.43,26.59,-0.95,-0.09,26.11,-0.12,0.36,23.74,0,0.56,22.6,0,0.35,22.97,0,0.01,22.23,25.55,26.35,24.3,22.95,22.98,21604
1,22913,27219.4,354.3,547.7,34233.4,214.3,30.5,774.4,8.1,0,1371.5,1716.9,1818.1,1990.9,1963.5,1882.9,1787.3,1768.8,20.45,0,-0.32,23.74,-0.58,-0.03,23.76,0,0.4,22.65,0,0.6,21.04,0,0.42,20.38,0.01,0.06,20.13,23.13,24.16,23.25,21.46,20.45,21604
2,21834.8,26090,350.3,440.6,34146.5,218.7,29.8,754.3,8.1,0,1196.7,1645.1,1732.1,1899,1886.5,1766.1,1685.9,1685.2,19.42,0,-0.19,21.52,-0.27,0.16,21.65,0,0.38,20.32,0,0.6,19.24,0,0.45,19.22,0,0.18,19.23,21.41,22.03,20.92,19.69,19.4,21604
3,20432.2,24785,339.9,435.7,34042.9,223.5,30.3,771.9,8.1,0,1226.6,1620.6,1667.3,1849.6,1855.9,1676.7,1627.3,1636.7,18.76,0,-0.15,20.27,-0.19,0.23,20.2,0.01,0.42,19.51,0,0.64,18.65,0,0.41,18.61,0,0.22,18.61,20.31,20.63,20.15,19.06,18.83,21604
4,20236.1,24490,328.6,433.8,34024.6,224.8,27.7,768.3,8.1,0,1167.9,1628.8,1662.9,1845.8,1867.9,1631.7,1592.3,1629.8,18.68,0,-0.12,20.29,-0.17,0.22,20.16,0.05,0.47,18.72,0.02,0.65,18.07,0.04,0.4,18.48,0.01,0.13,18.56,20.34,20.68,19.39,18.51,18.62,21604
5,21038.9,26086.8,326.4,432.9,34009,226.6,28.4,770.4,8,0,1163.6,1697.5,1733.4,1914.5,1945,1622.2,1599.7,1696,19.49,0,-0.2,21.78,-0.21,0.18,21.84,0.04,0.57,18.45,0.02,0.64,18.03,0.02,0.36,19.4,0.01,0.05,19.29,21.75,22.45,19.11,18.41,19.46,21604
6,23485,26227.5,358.2,733.4,34035.3,226.4,29.1,743.8,8,0,1211.5,1796.8,1826.5,2019.3,2103.4,1627.8,1617.3,1786.5,21.06,0,-0.34,24.63,-0.69,0.07,24.06,0.04,0.63,17.89,0.02,0.67,17.75,0.13,0.22,21.9,0.01,-0.01,20.72,24.01,24.73,18.58,18.1,21.9,21604
7,25248.8,28079.9,357,1060.8,33985.5,231.2,69.5,765.7,229.3,0,1290.8,1917,1949.7,2147.3,2243.6,1661.2,1699.8,1913.3,22.79,0.02,-0.48,26.48,-0.11,-0.05,26.69,-0.14,0.49,19.09,0.02,0.58,19.16,0.04,0.18,24.23,0,-0.08,22.33,26.32,27.04,19.69,19.38,24.15,21604
8,26891.1,29240.4,466,1287.6,34028.9,241.3,108.6,792.1,557,0,1080.8,2032.8,2065.5,2273.6,2390.3,1760.2,1862.3,2064.4,24.28,0.01,-0.54,27.86,-0.03,-0.05,29.37,0.01,0.49,22.04,0.01,0.72,21.58,0.33,0.35,26.26,0.29,0.05,23.75,27.78,29.87,22.77,22.26,26.6,21604
9,29108.9,30482.5,970.4,1351,33969.2,240.4,114.5,796.6,729.6,0,517,2169.8,2202.9,2389.8,2546.9,1863.8,2073.9,2218.8,26.28,0.1,-0.75,32.52,-0.03,-0.02,36.2,-0.03,0.52,25.69,0.02,0.83,27.4,0.54,0.51,28.24,0.66,0.32,25.63,32.47,36.69,26.54,28.45,29.22,21604
10,30950.1,33463.6,674.7,1374.8,33968.7,247.8,127,785.5,831.4,0,352.1,2302.3,2354.3,2505.1,2707,2010.2,2281.2,2384,29.73,0.32,-0.57,40.51,-0.04,-0.26,44.19,-0.63,0.74,28.6,0.27,1.04,30.92,1.53,0.68,34.23,1.59,0.61,29.48,40.21,44.3,29.91,33.13,36.43,21604
11,31884.9,36631.2,676.5,2000.2,33959.8,260.5,127.6,794,869.2,0,581.5,2399.2,2474.7,2595.4,2847.7,2189,2445.7,2514.3,32,1.05,-0.93,40.79,-0.17,-0.14,46.71,3.89,0.78,34.45,0.63,1.03,35.06,2.09,0.49,37.82,1.9,0.65,32.12,40.48,51.38,36.11,37.64,40.37,21604
12,32457.3,37984.6,2159,2117.5,33940.6,232.8,109.4,812.1,867,0,991.8,2498.1,2580,2704.1,2964.9,2305.1,2568.8,2640.9,34.62,1.41,-0.91,45.6,-0.2,-0.31,48.81,3.59,0.2,37.35,1.52,0.98,42.03,2.64,0.8,42.03,3.08,0.59,35.12,45.09,52.6,39.85,45.47,45.7,21604
13,32205.4,40744.9,4249.3,2158,33893,231.3,119.8,796.2,837.1,0,1318.9,2598.4,2659.3,2811.1,3050.5,2412.5,2664.1,2762.5,36.5,1.14,-0.67,45.88,-0.27,-0.49,55.06,2.08,0.33,43,0.39,1.05,43.06,3.28,0.94,45.01,5.36,0.65,36.97,45.12,57.47,44.44,47.28,51.02,21604
14,32817.2,44250.6,4661.3,2168.1,33811.8,228.7,117.1,803.7,808.7,0,1279.1,2685.9,2710.6,2878.7,3036.8,2519.9,2737.4,2843.8,40.4,1.21,-0.5,47.07,3.9,-0.47,62.25,1.78,0.63,43.99,1.2,0.93,44.29,10.42,0.92,49.92,7.29,0.72,41.11,50.5,64.66,46.12,55.63,57.93,21604
15,33579.8,45891.1,5199.8,2171.7,33886.9,224.4,120.3,814,775.4,0,1150.4,2739.3,2736.6,2928.9,2972.4,2604,2799.4,2896.3,45.98,1.36,-0.54,48.65,4.13,-0.72,70.56,2.05,0.59,52.11,1.3,1.23,51.59,11.02,0.87,55.39,7.38,0.67,46.8,52.06,73.2,54.64,63.48,63.44,21604
16,33595.5,49205.5,5263.6,2166.7,33828.1,212.1,96.8,826.7,686.9,0,1091.7,2773.4,2762.9,2943.9,2976.3,2700.5,2854.5,2941.5,52.55,1.45,-0.77,48.95,4.44,-0.87,76.94,0.29,0.32,59.67,0.1,1.31,55.49,11.62,0.96,60.23,6.72,0.64,53.23,52.52,77.55,61.08,68.07,67.59,21604
17,33863.3,50239.6,5358.2,2162.2,33865,209.3,105.9,812.1,576.9,0,1235.6,2798.3,2776.8,2941.3,2971.9,2749.2,2872.1,2946.7,49.49,1.82,-0.84,46.39,4.2,-0.87,70.08,1.33,0.35,64.1,-0.65,1.46,64.58,5.25,1.28,63.17,8.23,0.54,50.47,49.72,71.76,64.91,71.11,71.94,21604
18,34109.5,49094.6,4315.4,2166.9,33886,206.7,73,817.7,321,0,1505.3,2776.4,2739,2880,2938.4,2694.3,2838.6,2909.8,41.11,0.96,-0.67,39.89,0.39,-0.49,52.85,2.27,0.48,50.8,0.03,1.1,49.81,2.13,1.07,51.64,5.14,0.72,41.4,39.79,55.6,51.93,53.01,57.5,21604
19,33947.5,47829.4,3159,2181.3,33898,207,45.6,813.9,77,0,1507,2693.2,2652.9,2778.5,2841.4,2618,2727.1,2824.3,35.31,0.33,-0.57,36.95,0.21,-0.18,46.27,3.24,0.08,42.95,-0.42,0.87,42.02,1.02,0.86,42.62,2.8,0.6,35.07,36.98,49.59,43.4,43.9,46.02,21604
20,33898.6,42847.6,2133.4,2008,33831.7,205.7,30.6,814.3,7.6,0,1934.5,2559.1,2530.8,2637.9,2727.2,2519.4,2608,2689.6,34.5,0.05,-1.06,33.33,-0.02,-0.25,39.92,1.96,0.15,39.27,-0.11,0.79,37.55,0.46,0.71,38.71,1.97,0.45,33.49,33.06,42.03,39.95,38.72,41.13,21604
21,33225.3,39611.9,1542.5,1662.7,33851.6,210.5,29.6,814.7,7.7,0,2737.3,2457,2443.6,2536,2646.2,2479.1,2542.3,2566.8,30.08,0.16,-0.72,30.96,-0.07,0.22,37.25,1.04,0.36,36.71,0.1,0.52,35.22,0.23,0.55,36.09,0.82,0.58,29.52,31.11,38.65,37.33,36,37.49,21604
22,32760.1,36168.1,332.7,1163.7,33886.4,210.2,29.5,808.6,7.8,0,3297.4,2287.6,2264.9,2358.9,2502.1,2373.4,2399.7,2386.8,24.86,0.1,-0.32,26.54,-0.01,0.03,33.02,-0.04,0.35,31.28,0.03,0.62,30.49,0,0.76,29.96,0.72,0.47,24.64,26.56,33.33,31.93,31.25,31.15,21604
23,30137.9,31142.3,333.1,951.5,33909.4,211.3,28.2,766.8,7.9,0,3632.8,2036.5,2030.3,2139.9,2289.9,2215.8,2199.3,2153.2,22.73,0,-0.39,24.55,0,-0.33,28.52,0,0.13,27.6,0,0.54,26.33,0,0.56,26,0.05,0.3,22.34,24.22,28.65,28.14,26.89,26.35,21604
0,25894.1,29605.9,335.7,607.8,33921.5,212.4,29.3,770.8,8,0,3832.3,1882.6,1826.2,1954.5,2122.2,2073.1,2023,1937.7,20.74,0,-0.26,22.66,0,-0.43,26.59,-0.95,-0.09,26.11,-0.12,0.36,23.74,0,0.56,22.6,0,0.35,20.48,22.23,25.55,26.35,24.3,22.95,24754
1,23222.4,27622.3,335.4,544.4,33752,210.2,28,798.8,8.1,0,3744,1772.7,1716.9,1818.1,1990.9,1963.5,1882.9,1787.3,19.42,0,-0.18,20.45,0,-0.32,23.74,-0.58,-0.03,23.76,0,0.4,22.65,0,0.6,21.04,0,0.42,19.24,20.13,23.13,24.16,23.25,21.46,24754
2,21438.3,26644.7,335.4,546.2,33390,214.7,29.6,792.6,8.1,0,3514,1730,1645.1,1732.1,1899,1886.5,1766.1,1685.9,18.97,0,-0.05,19.42,0,-0.19,21.52,-0.27,0.16,21.65,0,0.38,20.32,0,0.6,19.24,0,0.45,18.92,19.23,21.41,22.03,20.92,19.69,24754
3,20159.3,25556,335.9,545.3,33087.3,220,29.6,786,8.1,0,3831.1,1683.1,1620.6,1667.3,1849.6,1855.9,1676.7,1627.3,18.28,0,0,18.76,0,-0.15,20.27,-0.19,0.23,20.2,0.01,0.42,19.51,0,0.64,18.65,0,0.41,18.28,18.61,20.31,20.63,20.15,19.06,24754
