time,Coal,Gas,Hydro,Multiple Fuels,Nuclear,Oil,Other,Other Renewables,Solar,Storage,Wind,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,prelim_load_avg_hourly,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,system_energy_price_da,congestion_price_da,marginal_loss_price_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,total_lmp_da,0
3,18388,17259.9,1471.4,54.9,31033,170.8,40,599.3,8.8,0,1209.5,5698.8,5784.1,6578.1,6540.8,6814,6099.4,5760.5,20.24,0.19,0.18,21.49,0.21,0.25,21.63,-0.05,0.25,20.72,-0.09,0.41,20.73,1.1,0.18,19.18,1.38,0.43,20.61,21.95,21.83,21.04,22.01,20.99,54589
4,18238.3,17425.5,1514.8,54.8,31128.4,171,40.5,612.7,8.8,0,996.1,5726,5875,6611.3,6601.6,6825.9,6217.1,5758.2,20.71,0.5,0.19,22.2,0.2,0.28,22.16,-0.04,0.24,21.15,-0.09,0.44,21.53,1.31,0.18,19.21,1.3,0.46,21.4,22.68,22.36,21.5,23.02,20.97,54589
5,18279.4,17842.2,1630,54.4,31161,173,39.8,608.5,8.8,0,781.1,5869.9,6164.1,6950,6902.4,7150.4,6549.6,5780.6,23.33,0.81,0.18,25.25,0.2,0.25,25.81,-0.2,0.26,24.53,-0.07,0.53,25.9,1.37,0.24,19.77,1.44,0.43,24.32,25.7,25.87,24.99,27.51,21.64,54589
6,18753.4,19480.6,1727.4,54.6,31201,173.6,40.2,612.6,8.8,0,837.6,6146.4,6745.6,7551.6,7602,7852.5,7223.8,5907,29.28,1.41,0.62,32.27,1.89,0.67,34.48,-1.83,0.63,33.84,-0.2,0.94,35.44,1.64,0.4,21.1,2.56,0.52,31.31,34.83,33.28,34.58,37.48,24.18,54589
7,19652.6,21547.4,1832.9,54.6,31254.2,172,40.3,614.8,8.8,0,1099.2,6402.6,7253.9,8009.1,8008.7,8292.6,7723.9,5946.3,30.07,2.45,0.53,33.02,1.55,0.86,33.89,1.09,0.58,35.19,0.05,1.07,33.22,1.72,0.3,23.24,1.45,0.55,33.05,35.43,35.56,36.31,35.24,25.24,54589
8,20558.7,21109.8,2089,54.9,31286.6,171,39,618.7,34.6,0,1331.9,6646.2,7399.1,8036.6,8231.6,8427.4,7900.6,6206.5,31.02,1.79,0.58,33.87,2.08,0.89,33.94,1.36,0.69,35.56,0.15,1.28,33.37,3.16,0.24,24.98,1.27,0.58,33.39,36.84,35.99,36.99,36.77,26.83,54589
9,20794.3,22284,2222.3,54.8,31315.9,173.2,40.4,618.8,101,0,1355.1,6843.6,7542.5,8004.2,8555.8,8836.3,8220,6523.3,31.98,0.87,0.54,37.36,0.78,1.03,38.86,0.96,0.69,39.46,0.67,1.52,37.15,6.23,0.35,28.96,1.46,0.75,33.39,39.17,40.51,41.65,43.73,31.17,54589
10,20853.9,23294.4,2243.6,54.4,31341.5,173.9,40.7,605.2,343.1,0,1292,6947.6,7621.1,7974.6,8954,9402.7,8736.2,6881.7,31.59,1.86,0.63,37.64,2.77,0.91,42.43,3.07,0.85,42.68,1.37,1.34,40.41,5.29,0.55,32.43,1.96,1,34.08,41.32,46.35,45.39,46.25,35.39,54589
11,21628.4,23529.2,2005.1,54.9,31370.6,173.8,40.8,637.1,523.7,0,1525.3,6888.9,7583.2,7925.9,9347.5,9796.6,9258.2,7253.4,31.82,1.63,0.53,37.85,3.23,0.95,44.95,5.23,1.37,44.67,4.78,1.66,44.01,8.17,0.77,37.72,3.42,1.23,33.98,42.03,51.55,51.11,52.95,42.37,54589
12,20883.8,23754.4,2029.6,4.7,31375.7,174.3,42.4,613.1,473.1,0,1522.3,6782.4,7518.6,7890,9696.4,10187,9781.1,7563.6,31.21,1.58,0.46,39.04,3.6,1.1,48.39,13.44,1.58,50.84,7.43,2.02,50.08,17.48,0.71,38.93,2.74,1.25,33.25,43.74,63.41,60.29,68.27,42.92,54589
13,20341.8,22355.8,1978.5,4.7,31497.3,173.7,127.2,613.5,407.5,0,1530.4,6694.8,7509.4,7843.9,10049.5,10539.5,10269.2,7767.7,31.03,1.48,0.37,39.87,3.54,1.24,56.9,19.83,2.25,57.82,11.76,2.63,63.73,27.72,0.9,46.57,1.72,1.37,32.88,44.65,78.98,72.21,92.35,49.66,54589
14,19505.9,20608,1936.4,4.7,31537.8,173.1,103.6,615.1,480.5,0,1694.9,6564.9,7415.7,7684.6,10165.1,10737.4,10532.1,7904.3,29.42,2.06,0.33,39.4,2.44,1.44,61.53,23.86,2.55,66.58,13.14,3.06,74.25,29.01,1.07,53.14,-0.52,1.52,31.81,43.28,87.94,82.78,104.33,54.14,54589
15,19034.3,21079.1,2138.2,4.7,31579.5,174.1,140.6,634.8,506.7,0,1230.2,6478.3,7248.1,7533.5,10113.1,10827.6,10736,7991.2,29.04,1.38,0.26,39.86,2.6,1.3,65.08,24.59,2.63,76.46,13.7,3.39,83.49,30.43,1.19,58.31,-1.4,1.77,30.68,43.76,92.3,93.55,115.11,58.68,54589
16,18741.8,21211.4,2035.8,4.7,31567.5,173.3,140,632.7,422,0,985.7,6443.4,7128.5,7420.5,9848.8,10816,10804.9,8050.1,28.48,0.1,0.19,40.1,2.78,1.21,67.9,26.07,2.54,81.24,18.53,3.53,97.14,29.61,1.53,70.9,-5.35,2.19,28.77,44.09,96.51,103.3,128.28,67.74,54589
17,18872.6,21520.9,2357.2,4.7,31586.4,173.3,100.3,639.9,181.6,0,1006.3,6413.3,7114.4,7359.8,9537,10616.6,10680.5,8112.8,28.51,-0.06,0.14,39.77,1.9,1.12,60.64,20.86,2.12,69.75,11.92,2.94,86.8,28.19,1.45,71.33,-3.25,1.92,28.59,42.79,83.62,84.61,116.44,70,54589
18,19684.2,22224.4,2691.8,4.6,31576.8,170.2,40.4,655.1,8.8,0,1039.5,6561.5,7198.8,7307.1,9295.5,10289,10448.8,8076,30.12,-0.67,0.13,39.51,0.94,1,53.81,16.61,1.65,62.05,7.87,2.41,68.09,22.87,0.79,55.03,-1,1.44,29.58,41.45,72.07,72.33,91.75,55.47,54589
19,21458.6,24727.1,3520.4,4.7,31615.9,169.2,40.2,648.9,8.8,0,837.9,6847.5,7381.7,7585,9283.2,10188.9,10413.2,8212.2,31.94,-0.12,0.06,43.82,1.43,1.03,50.52,5.85,1.33,56.29,6.76,2.11,67.76,22.26,0.71,55.96,0.38,1.47,31.88,46.28,57.7,65.16,90.73,57.81,54589
20,21930.3,24241.8,2368.7,4.7,31604.8,172.5,40.8,657.8,8.8,0,682.2,6804.2,7269.5,7537.2,9009.7,9861.9,10043.4,8050.7,29.14,-0.05,0.2,39.09,1.35,0.91,43.3,3.37,0.92,44.2,0.84,1.61,46.29,13.15,0.79,46.17,2.17,1.34,29.29,41.35,47.59,46.65,60.23,49.68,54589
21,21470.8,23499,2040.7,4.7,31403.5,171.9,40.8,645.4,8.8,0,645.7,6673.1,7037.7,7220.3,8616.8,9277.6,9431.5,7679,26.94,0.06,0.11,32.79,0.02,0.88,36.62,1.51,0.75,38.3,0.91,1.44,38.43,8.35,0.8,37.78,1.8,1.04,27.11,33.69,38.88,40.65,47.58,40.62,54589
22,20515.8,22308.4,1540.9,3.3,31194.9,172.1,39.8,651.9,8.8,0,617.3,6430.7,6761.8,6811.2,8060.7,8511,8716.7,7217.2,24.34,0.72,0.02,27.97,-0.05,0.71,30.73,0.49,0.62,33.71,0.28,1.14,33.36,5.96,0.66,31.73,1.8,0.78,25.08,28.63,31.84,35.13,39.98,34.31,54589
23,19641.9,20568.8,1445.6,3.2,31166.4,171.8,40.7,656,8.8,0,656.3,6081.2,6351.8,6345.7,7492.7,7814.9,8034.8,6793.9,23.95,-0.02,0.06,25.12,-0.65,0.63,27.37,-1.58,0.42,29.24,-0.46,0.88,30.96,2.78,0.46,26.48,0.86,0.45,23.99,25.1,26.21,29.66,34.2,27.79,54589
0,18829.4,17898.4,1365.1,3.2,31230,171.6,40.7,649.2,8.8,0,882.4,5782.4,6046.9,6086.2,7123.6,7302,7503.4,6513.3,23.56,0.12,0.07,22.34,-0.31,0.2,25.42,-0.16,0.29,26.53,-0.65,0.39,25.83,-0.17,0.5,25.96,0.87,0.28,23.75,22.23,25.55,26.27,26.16,27.11,52804
1,17743.2,17349.4,1316.9,3.2,31337.4,172.8,40.1,663.9,8.8,0,778.2,5658.3,5859.1,5920.6,6859.4,6953.5,7135.1,6291.3,22.53,0.13,0.05,21.65,-0.09,0.17,23.4,0,0.24,24.07,-0.31,0.32,23.47,-0.18,0.45,23.94,0.84,0.24,22.71,21.73,23.64,24.08,23.74,25.02,52804
2,17365.1,16993.5,1246,3.2,31385.7,173.5,39.6,637.2,8.8,0,697.9,5552.4,5777.9,5828.3,6652,6714.4,6948.9,6127,22.04,0.12,0.17,20.67,0.03,0.19,22.16,0.19,0.26,22.17,-0.05,0.24,21.28,-0.11,0.42,21.56,1.07,0.2,22.33,20.89,22.61,22.36,21.59,22.83,52804
3,16073.8,15909.2,1246.3,3.2,31429.4,173.1,39.2,652.7,8.8,0,514.8,5465.8,5698.8,5784.1,6578.1,6540.8,6814,6099.4,21.44,0.17,0.19,20.24,0.19,0.18,21.49,0.21,0.25,21.63,-0.05,0.25,20.72,-0.09,0.41,20.73,1.1,0.18,21.8,20.61,21.95,21.83,21.04,22.01,52804
4,15402.3,16030.3,1328.7,3.2,31476.3,175,40.7,656.6,8.8,0,456,5520.7,5726,5875,6611.3,6601.6,6825.9,6217.1,21.71,0.21,0.25,20.71,0.5,0.19,22.2,0.2,0.28,22.16,-0.04,0.24,21.15,-0.09,0.44,21.53,1.31,0.18,22.17,21.4,22.68,22.36,21.5,23.02,52804
5,15411.4,17012.4,1310,3.2,31524.6,174.9,40.8,650.4,8.8,0,471,5615.3,5869.9,6164.1,6950,6902.4,7150.4,6549.6,22.4,0.21,0.24,23.33,0.81,0.18,25.25,0.2,0.25,25.81,-0.2,0.26,24.53,-0.07,0.53,25.9,1.37,0.24,22.85,24.32,25.7,25.87,24.99,27.51,52804
6,16614.7,17914.6,1400.3,3.2,31581.2,176.1,39.8,666,8.8,0,543.6,5801.6,6146.4,6745.6,7551.6,7602,7852.5,7223.8,23.67,0.67,0.5,29.28,1.41,0.62,32.27,1.89,0.67,34.48,-1.83,0.63,33.84,-0.2,0.94,35.44,1.64,0.4,24.84,31.31,34.83,33.28,34.58,37.48,52804
7,16495.3,18238.9,1470.3,3.3,31309.6,177.5,40.6,660,8.8,0,426.3,5946.1,6402.6,7253.9,8009.1,8008.7,8292.6,7723.9,25.27,0.34,0.61,30.07,2.45,0.53,33.02,1.55,0.86,33.89,1.09,0.58,35.19,0.05,1.07,33.22,1.72,0.3,26.22,33.05,35.43,35.56,36.31,35.24,52804
8,18209.6,21341.8,1522.5,3.2,31055.2,179.4,72.9,664.6,85.3,0,465.2,6158.4,6646.2,7399.1,8036.6,8231.6,8427.4,7900.6,27.69,0.03,0.69,31.02,1.79,0.58,33.87,2.08,0.89,33.94,1.36,0.69,35.56,0.15,1.28,33.37,3.16,0.24,28.41,33.39,36.84,35.99,36.99,36.77,52804
9,19760.5,21947.7,1545.7,3.2,31083,183.3,41.6,656.3,201.9,0,566.5,6344.2,6843.6,7542.5,8004.2,8555.8,8836.3,8220,30.14,-0.1,0.78,31.98,0.87,0.54,37.36,0.78,1.03,38.86,0.96,0.69,39.46,0.67,1.52,37.15,6.23,0.35,30.82,33.39,39.17,40.51,41.65,43.73,52804
10,20741.2,22540.2,1557.7,3.2,31158.1,184.4,63.9,662.4,235.2,0,383.8,6345.1,6947.6,7621.1,7974.6,8954,9402.7,8736.2,31.26,-0.13,0.84,31.59,1.86,0.63,37.64,2.77,0.91,42.43,3.07,0.85,42.68,1.37,1.34,40.41,5.29,0.55,31.97,34.08,41.32,46.35,45.39,46.25,52804
11,21243.5,22355.8,1529.3,3.2,31196.7,183.5,125.8,665.7,258.8,0,247,6290.8,6888.9,7583.2,7925.9,9347.5,9796.6,9258.2,29.74,-0.07,0.81,31.82,1.63,0.53,37.85,3.23,0.95,44.95,5.23,1.37,44.67,4.78,1.66,44.01,8.17,0.77,30.48,33.98,42.03,51.55,51.11,52.95,52804
12,20693.9,22032.6,1633,4.2,31170.5,180.3,88.8,672.9,322.7,0,221.3,6280.5,6782.4,7518.6,7890,9696.4,10187,9781.1,26.78,0.17,0.75,31.21,1.58,0.46,39.04,3.6,1.1,48.39,13.44,1.58,50.84,7.43,2.02,50.08,17.48,0.71,27.7,33.25,43.74,63.41,60.29,68.27,52804
13,20409,21919,1851.2,4.6,31121.9,176.9,77.5,676.6,281.2,0,246.9,6227.1,6694.8,7509.4,7843.9,10049.5,10539.5,10269.2,24.94,0.14,0.58,31.03,1.48,0.37,39.87,3.54,1.24,56.9,19.83,2.25,57.82,11.76,2.63,63.73,27.72,0.9,25.66,32.88,44.65,78.98,72.21,92.35,52804
14,20136.9,22350.8,1850.3,4.7,30850.3,177.9,94.9,665,308.1,0,230.8,6171.3,6564.9,7415.7,7684.6,10165.1,10737.4,10532.1,24.15,0.26,0.58,29.42,2.06,0.33,39.4,2.44,1.44,61.53,23.86,2.55,66.58,13.14,3.06,74.25,29.01,1.07,24.99,31.81,43.28,87.94,82.78,104.33,52804
15,20297,22810.6,1874.4,4.7,30758.5,177,62.6,660.7,220.8,0,219.6,6110.3,6478.3,7248.1,7533.5,10113.1,10827.6,10736,23.63,0.22,0.54,29.04,1.38,0.26,39.86,2.6,1.3,65.08,24.59,2.63,76.46,13.7,3.39,83.49,30.43,1.19,24.39,30.68,43.76,92.3,93.55,115.11,52804
16,20252.1,23595.5,2118.3,4.7,30592.6,173.9,46.3,670.4,102.4,0,305.7,6189.4,6443.4,7128.5,7420.5,9848.8,10816,10804.9,24.08,0.08,0.54,28.48,0.1,0.19,40.1,2.78,1.21,67.9,26.07,2.54,81.24,18.53,3.53,97.14,29.61,1.53,24.7,28.77,44.09,96.51,103.3,128.28,52804
17,21021,24674.1,2127.5,4.7,30508.5,174.9,39.7,654.9,44.3,0,322.7,6274.8,6413.3,7114.4,7359.8,9537,10616.6,10680.5,25.62,-0.14,0.57,28.51,-0.06,0.14,39.77,1.9,1.12,60.64,20.86,2.12,69.75,11.92,2.94,86.8,28.19,1.45,26.05,28.59,42.79,83.62,84.61,116.44,52804
18,21482.4,25165.6,3547.1,4.7,30490.4,175.2,38.9,631.5,2.8,0,431.6,6444.5,6561.5,7198.8,7307.1,9295.5,10289,10448.8,35.38,-0.59,0.66,30.12,-0.67,0.13,39.51,0.94,1,53.81,16.61,1.65,62.05,7.87,2.41,68.09,22.87,0.79,35.45,29.58,41.45,72.07,72.33,91.75,52804
19,22943.7,26895.5,3696.8,4.6,30506.4,174.2,36.2,650.2,2.8,0,483.9,6806.5,6847.5,7381.7,7585,9283.2,10188.9,10413.2,34.07,-0.64,0.73,31.94,-0.12,0.06,43.82,1.43,1.03,50.52,5.85,1.33,56.29,6.76,2.11,67.76,22.26,0.71,34.16,31.88,46.28,57.7,65.16,90.73,52804
20,22570.8,26444.4,2879.5,4.7,30431.2,173.2,47.1,635.6,2.8,0,639.5,6778.4,6804.2,7269.5,7537.2,9009.7,9861.9,10043.4,29.93,-0.21,0.59,29.14,-0.05,0.2,39.09,1.35,0.91,43.3,3.37,0.92,44.2,0.84,1.61,46.29,13.15,0.79,30.31,29.29,41.35,47.59,46.65,60.23,52804
21,22349.9,24462.3,1655.9,4.6,30356.9,172,34.9,629.4,2.8,0,1177.9,6551.1,6673.1,7037.7,7220.3,8616.8,9277.6,9431.5,26.58,-0.03,0.46,26.94,0.06,0.11,32.79,0.02,0.88,36.62,1.51,0.75,38.3,0.91,1.44,38.43,8.35,0.8,27.01,27.11,33.69,38.88,40.65,47.58,52804
22,21353.1,21740.7,1546.3,3.3,30342.9,172.6,36.6,643.9,2.8,0,1071.8,6273.6,6430.7,6761.8,6811.2,8060.7,8511,8716.7,23.86,0.02,0.35,24.34,0.72,0.02,27.97,-0.05,0.71,30.73,0.49,0.62,33.71,0.28,1.14,33.36,5.96,0.66,24.23,25.08,28.63,31.84,35.13,39.98,52804
23,19776,19366.6,1421.3,3.2,30300,171.1,36.6,656.1,2.8,0,816.5,5988.1,6081.2,6351.8,6345.7,7492.7,7814.9,8034.8,22.64,0.06,0.23,23.95,-0.02,0.06,25.12,-0.65,0.63,27.37,-1.58,0.42,29.24,-0.46,0.88,30.96,2.78,0.46,22.93,23.99,25.1,26.21,29.66,34.2,52804
0,18727.8,18815,1319.5,3.2,30260.6,171,38.8,627.7,2.8,0,797.5,5791.9,5782.4,6046.9,6086.2,7123.6,7302,7503.4,21.28,0.15,0.23,23.56,0.12,0.07,22.34,-0.31,0.2,25.42,-0.16,0.29,26.53,-0.65,0.39,25.83,-0.17,0.5,21.66,23.75,22.23,25.55,26.27,26.16,58023
1,17950.3,18121.5,1446.4,3.2,30294.7,171.8,38.8,604.1,2.8,0,1117.8,5632.6,5658.3,5859.1,5920.6,6859.4,6953.5,7135.1,21.02,0.12,0.2,22.53,0.13,0.05,21.65,-0.09,0.17,23.4,0,0.24,24.07,-0.31,0.32,23.47,-0.18,0.45,21.34,22.71,21.73,23.64,24.08,23.74,58023
2,17569.5,17601.9,1321.2,3.2,30307.2,173.5,35.7,602.5,2.8,0,1679.3,5597.8,5552.4,5777.9,5828.3,6652,6714.4,6948.9,20.55,0.08,0.17,22.04,0.12,0.17,20.67,0.03,0.19,22.16,0.19,0.26,22.17,-0.05,0.24,21.28,-0.11,0.42,20.8,22.33,20.89,22.61,22.36,21.59,58023
3,17378.9,17864.3,1221.7,3.2,30311.3,174.3,35.9,625.8,2.8,0,2359.6,5627.2,5465.8,5698.8,5784.1,6578.1,6540.8,6814,20.28,0.24,0.19,21.44,0.17,0.19,20.24,0.19,0.18,21.49,0.21,0.25,21.63,-0.05,0.25,20.72,-0.09,0.41,20.71,21.8,20.61,21.95,21.83,21.04,58023
4,17291.5,18261.6,1286.1,3.2,30318.4,172.2,38.8,611.5,2.8,0,2910,5779.1,5520.7,5726,5875,6611.3,6601.6,6825.9,20.11,0.13,0.2,21.71,0.21,0.25,20.71,0.5,0.19,22.2,0.2,0.28,22.16,-0.04,0.24,21.15,-0.09,0.44,20.44,22.17,21.4,22.68,22.36,21.5,58023
5,17699.7,20210,1351.7,176.3,30313.2,174,41.2,634.4,2.8,0,3822.2,6109.9,5615.3,5869.9,6164.1,6950,6902.4,7150.4,20.78,0.15,0.2,22.4,0.21,0.24,23.33,0.81,0.18,25.25,0.2,0.25,25.81,-0.2,0.26,24.53,-0.07,0.53,21.13,22.85,24.32,25.7,25.87,24.99,58023
6,20078.3,23793.1,1650.1,172.8,30317.6,173.2,36,622.8,2.8,0,3698,6794.3,5801.6,6146.4,6745.6,7551.6,7602,7852.5,22.2,0.2,0.31,23.67,0.67,0.5,29.28,1.41,0.62,32.27,1.89,0.67,34.48,-1.83,0.63,33.84,-0.2,0.94,22.71,24.84,31.31,34.83,33.28,34.58,58023
7,21070.8,25028.7,1672.4,606,30328,136.6,36.3,628.4,2.8,0,4057.2,7293.2,5946.1,6402.6,7253.9,8009.1,8008.7,8292.6,23.1,0.46,0.39,25.27,0.34,0.61,30.07,2.45,0.53,33.02,1.55,0.86,33.89,1.09,0.58,35.19,0.05,1.07,23.95,26.22,33.05,35.43,35.56,36.31,58023
8,22974,27479.1,2039.5,585.7,30347.7,135.9,51.1,639.8,96.8,0,3992.9,7416.5,6158.4,6646.2,7399.1,8036.6,8231.6,8427.4,24.61,0.05,0.34,27.69,0.03,0.69,31.02,1.79,0.58,33.87,2.08,0.89,33.94,1.36,0.69,35.56,0.15,1.28,25,28.41,33.39,36.84,35.99,36.99,58023
9,22384.7,27788.3,1637.5,574.3,30362.3,163.3,55.3,639.7,108.7,0,4408.1,7471,6344.2,6843.6,7542.5,8004.2,8555.8,8836.3,25.61,0.21,0.4,30.14,-0.1,0.78,31.98,0.87,0.54,37.36,0.78,1.03,38.86,0.96,0.69,39.46,0.67,1.52,26.22,30.82,33.39,39.17,40.51,41.65,58023
10,23129.1,28002.4,2447.8,605,30377.2,171,136,629.8,240.3,0,4822.4,7577.1,6345.1,6947.6,7621.1,7974.6,8954,9402.7,25.46,0.17,0.32,31.26,-0.13,0.84,31.59,1.86,0.63,37.64,2.77,0.91,42.43,3.07,0.85,42.68,1.37,1.34,25.95,31.97,34.08,41.32,46.35,45.39,58023
11,23232,27860.9,2462.4,564.5,30366.8,171.6,123.8,636.8,279.9,0,4654.1,7631,6290.8,6888.9,7583.2,7925.9,9347.5,9796.6,25.34,0.21,0.37,29.74,-0.07,0.81,31.82,1.63,0.53,37.85,3.23,0.95,44.95,5.23,1.37,44.67,4.78,1.66,25.92,30.48,33.98,42.03,51.55,51.11,58023
12,24250.4,27662.3,2626.2,600,30358.7,170.8,109.2,631.9,291.3,0,4349.2,7607.1,6280.5,6782.4,7518.6,7890,9696.4,10187,25.32,0.23,0.34,26.78,0.17,0.75,31.21,1.58,0.46,39.04,3.6,1.1,48.39,13.44,1.58,50.84,7.43,2.02,25.89,27.7,33.25,43.74,63.41,60.29,58023
13,24326.1,27827.3,2856.2,592.8,30370.5,174.6,111.1,637.8,318.7,0,4209.1,7658,6227.1,6694.8,7509.4,7843.9,10049.5,10539.5,24.7,0.22,0.33,24.94,0.14,0.58,31.03,1.48,0.37,39.87,3.54,1.24,56.9,19.83,2.25,57.82,11.76,2.63,25.25,25.66,32.88,44.65,78.98,72.21,58023
14,23354,26962.7,3150.3,498.5,30373.2,176.1,110.4,621.9,270,0,4389.5,7566.8,6171.3,6564.9,7415.7,7684.6,10165.1,10737.4,23.98,0.17,0.34,24.15,0.26,0.58,29.42,2.06,0.33,39.4,2.44,1.44,61.53,23.86,2.55,66.58,13.14,3.06,24.49,24.99,31.81,43.28,87.94,82.78,58023
15,23160.9,27421.9,3105.8,601.9,30377.1,174.7,66.2,611.8,288.8,0,4289.2,7441.9,6110.3,6478.3,7248.1,7533.5,10113.1,10827.6,24.49,0.02,0.33,23.63,0.22,0.54,29.04,1.38,0.26,39.86,2.6,1.3,65.08,24.59,2.63,76.46,13.7,3.39,24.84,24.39,30.68,43.76,92.3,93.55,58023
16,23459.3,27443.5,3464.3,633.9,30370.8,173.6,115.7,632,206.8,0,4398.8,7368.2,6189.4,6443.4,7128.5,7420.5,9848.8,10816,25.45,0.01,0.36,24.08,0.08,0.54,28.48,0.1,0.19,40.1,2.78,1.21,67.9,26.07,2.54,81.24,18.53,3.53,25.82,24.7,28.77,44.09,96.51,103.3,58023
17,23201,28679.3,3726.6,684.8,30377.8,221,83.9,633.7,78.8,0,4440.3,7392.7,6274.8,6413.3,7114.4,7359.8,9537,10616.6,27.88,-0.13,0.33,25.62,-0.14,0.57,28.51,-0.06,0.14,39.77,1.9,1.12,60.64,20.86,2.12,69.75,11.92,2.94,28.08,26.05,28.59,42.79,83.62,84.61,58023
18,23930.8,29578.6,3945.3,698.9,30385.1,221.6,37.8,613.1,2.8,0,4056,7532.4,6444.5,6561.5,7198.8,7307.1,9295.5,10289,40.69,-0.41,0.44,35.38,-0.59,0.66,30.12,-0.67,0.13,39.51,0.94,1,53.81,16.61,1.65,62.05,7.87,2.41,40.72,35.45,29.58,41.45,72.07,72.33,58023
19,24862.4,31274.3,3743.8,677.2,30410.6,267.4,37.5,609.4,2.8,0,3115.2,7754.1,6806.5,6847.5,7381.7,7585,9283.2,10188.9,41.6,-0.34,0.41,34.07,-0.64,0.73,31.94,-0.12,0.06,43.82,1.43,1.03,50.52,5.85,1.33,56.29,6.76,2.11,41.67,34.16,31.88,46.28,57.7,65.16,58023
20,24091.7,30026.9,3680.5,720.3,30417.4,267.1,37.7,622.9,2.8,0,2726.6,7656.6,6778.4,6804.2,7269.5,7537.2,9009.7,9861.9,33.84,-0.18,0.32,29.93,-0.21,0.59,29.14,-0.05,0.2,39.09,1.35,0.91,43.3,3.37,0.92,44.2,0.84,1.61,33.98,30.31,29.29,41.35,47.59,46.65,58023
21,23715.4,28259.9,2373.3,689.1,30436.8,269.5,38.4,620.1,2.8,0,2916.1,7372.4,6551.1,6673.1,7037.7,7220.3,8616.8,9277.6,27.68,0.05,0.28,26.58,-0.03,0.46,26.94,0.06,0.11,32.79,0.02,0.88,36.62,1.51,0.75,38.3,0.91,1.44,28.01,27.01,27.11,33.69,38.88,40.65,58023
22,22508.9,25546.4,1517.7,143.5,30464.7,219.6,39.1,618.8,2.8,0,2919,6964.6,6273.6,6430.7,6761.8,6811.2,8060.7,8511,24.24,0,0.28,23.86,0.02,0.35,24.34,0.72,0.02,27.97,-0.05,0.71,30.73,0.49,0.62,33.71,0.28,1.14,24.52,24.23,25.08,28.63,31.84,35.13,58023
23,20664.3,23678.8,1460.7,54.4,30506.3,219.8,36,575.2,2.8,0,3161.6,6571.2,5988.1,6081.2,6351.8,6345.7,7492.7,7814.9,22.74,0,0.18,22.64,0.06,0.23,23.95,-0.02,0.06,25.12,-0.65,0.63,27.37,-1.58,0.42,29.24,-0.46,0.88,22.92,22.93,23.99,25.1,26.21,29.66,58023
0,19287.2,20261.2,1302,3.2,30535.2,170.6,37.4,551,2.8,0,2907.2,6334.6,5791.9,5782.4,6046.9,6086.2,7123.6,7302,22.42,0.12,0.09,21.28,0.15,0.23,23.56,0.12,0.07,22.34,-0.31,0.2,25.42,-0.16,0.29,26.53,-0.65,0.39,22.63,21.66,23.75,22.23,25.55,26.27,57355
1,18097.8,19973.4,1460.6,3.2,30556.2,171.3,44.8,561.6,2.8,0,2592.2,6209.4,5632.6,5658.3,5859.1,5920.6,6859.4,6953.5,21.27,0.18,0.11,21.02,0.12,0.2,22.53,0.13,0.05,21.65,-0.09,0.17,23.4,0,0.24,24.07,-0.31,0.32,21.56,21.34,22.71,21.73,23.64,24.08,57355
2,17425.7,19270.3,1439.8,3.2,30580.8,171.1,38.6,575.4,2.8,0,2327.1,6129.5,5597.8,5552.4,5777.9,5828.3,6652,6714.4,20.3,0.19,0.18,20.55,0.08,0.17,22.04,0.12,0.17,20.67,0.03,0.19,22.16,0.19,0.26,22.17,-0.05,0.24,20.67,20.8,22.33,20.89,22.61,22.36,57355
3,17545.6,18949.5,1335.2,3.2,30594.2,173.1,39,593.9,2.8,0,2120.2,6101.1,5627.2,5465.8,5698.8,5784.1,6578.1,6540.8,20.27,0.2,0.19,20.28,0.24,0.19,21.44,0.17,0.19,20.24,0.19,0.18,21.49,0.21,0.25,21.63,-0.05,0.25,20.66,20.71,21.8,20.61,21.95,21.83,57355
4,17902.2,19928.3,1384.7,3.2,30583.1,174.6,38.3,599.4,2.8,0,1999.1,6231.7,5779.1,5520.7,5726,5875,6611.3,6601.6,20.93,0.45,0.22,20.11,0.13,0.2,21.71,0.21,0.25,20.71,0.5,0.19,22.2,0.2,0.28,22.16,-0.04,0.24,21.6,20.44,22.17,21.4,22.68,22.36,57355
5,18522.5,20836.3,1322.9,275.2,30621.9,174.7,39.5,611.1,2.8,0,2222.6,6636.1,6109.9,5615.3,5869.9,6164.1,6950,6902.4,24.5,0.58,0.25,20.78,0.15,0.2,22.4,0.21,0.24,23.33,0.81,0.18,25.25,0.2,0.25,25.81,-0.2,0.26,25.33,21.13,22.85,24.32,25.7,25.87,57355
